ID,IDX,DATA_TITLE,DATA_TEXT,FILENAME,MEDIA_TYPE,MEDIA_NAME,CATEGORY,PUBDATE,PARAGRAPH_COUNT,SENTENCE_COUNT,TOKEN_COUNT
4512873,26381,"[특징주] 아이에스동서, 코엔텍 인수 소식에 강세","아이에스동서가 폐기물처리업체 코엔텍과 새한환경을 인수했다는 소식에 강세를 보이고 있다. 

5일 오전 9시 10분 현재 아이에스동서는 전일 대비 1600원(4.85%) 오른 3만4600원에 거래되고 있다. 

같은 시간 코엔텍은 17.04% 급등하고 있다. 

전날 맥쿼리코리아오퍼튜니티즈 사모펀드(PE)는 이날 자사가 보유한 폐기물 처리업체 코엔텍 및 새한환경 지분과 경영권을 매각하는 계약을 이앤에프(EF) PE와 체결했다. 중견 건설업체 아이에스동서는 EF PE와 컨소시엄을 구성해 이들 업체 인수에 참여했다. 맥쿼리PE는 코엔텍 지분 59.29%, 새한환경 지분 100%를 각각 보유하고 있다.",output_2_T_4512873.csv,뉴스,매일경제,100503,20200605,4,6,67
4512880,26380,"가파른 회복세 코스피, 2150선 공방…상승 전환","코스피가 장 초반 2150선에서 혼조세를 보이고 있다. 

5일 오전 9시 8분 현재 코스피는 전일대비 0.28포인트(0.01%) 오른 2151.46을 기록 중이다. 

이날 0.01포인트 떨어진 2151.17에 출발한 지수는 2150선에서 오르내리고 있다. 

지난달 중순부터 전세계적으로 경제 활동 재개가 본격화되면서 코스피도 최근 강한 반등세를 보이고 있다. 지난 1일부터 전날까지 3거래일 동안 코스피는 100포인트 넘게 상승했다. 기관 투자자의 강한 매수세에 외국인도 가세하면서 2000선 초반에서 지지부진한 흐름을 보이던 지수가 단숨에 코로나 급락장 이전인 2150선까지 상승했다. 전일 기준 코스피가 2150을 넘은 것은 지난 2월 21일 이후 처음이다. 주요국 증시 가운데에서도 가장 회복세가 빠르다. 

간밤 뉴욕증시에서 주요 지수는 유럽중앙은행(ECB)의 추가 부양책에도 미국의 주간 실업보험 지표가 실망스러웠던 영향으로 혼조세를 나타냈다. 

시장은 미국 주간 실업보험청구자 수 등 주요 지표와 각국의 추가 부양책, 미·중 갈등 상황 등을 주시했다. 

주요 지수는 경제 회복 기대로 이번 주 큰 폭 오른 이후 숨 고르기 장세를 보였다. 미국의 주간 실업보험청구자 수가 시장 예상보다 다소 실망스럽게 나온 점도 증시에 하락 압력을 가했다. 

미 노동부는 지난주 신규 실업보험 청구자수가 전주보다 24만9000명 줄어든 187만7000명(계절 조정치)을 기록했다고 발표했다. 월스트리트저널이 집계한 예상치 180만명보다 조금 많았다. 신규 보험 청구자 규모가 줄어드는 추세지만, 실제 실업 상황을 더 잘 반영하는 것으로 평가되는 연속 청구 인원이 늘어난 점이 불안감을 자극했다. 

반면 각국 정부와 중앙은행의 부양책은 증시에 지지력을 제공했다. 

ECB는 이날 회의에서 팬데믹긴급매입프로그램(PEPP) 규모를 6000억 유로 증액했다. 시장 예상인 약 5천억 유로 증액보다 많았다. 이에 따라 ECB PEPP 규모는 총 1조3500억 유로로 확대됐다. ECB는 PEPP 유지 기간도 당초 올해 말에서 최소 내년 6월 말까지로 연장했다. 

서상영 키움증권 연구원은 ""전일 국내 증시는 차익실현 매물이 출회되며 강보합에 그쳤으나 업종별 차별화는 지속되며 빠른 순환매의 움직임을 보였다""면서 ""뉴욕증시에서는 장 중 대형 기술주 위주의 나스닥 100 지수가 사상 최고치를 경신한 후 본격적인 차익실현 매물이 출회되며 결국 하락 했다는 점이 국내에서도 비슷하게 나타날 것""이라고 설명했다. 

업종별로 은행, 화학, 섬유·의복, 전기·전자, 제조업 등은 오르고 있고, 철강·금속, 서비스업, 통신업, 음식료품 등은 떨어지고 있다. 

매매주체별로 개인이 671억원 순매수 하는 동안 외국인과 기관은 412억원, 238억원 순매도 중이다. 프로그램 매매는 569억원 매도 우위다. 

시가총액 상위 종목들은 희비가 엇갈린다. 삼성전자, SK하이닉스, 셀트리온, LG화학, 삼성SDI가 오름세고 삼성바이오로직스, NAVER, 현대차는 하락하고 있다. 

이날 유가증권시장에서는 1개 상한가를 포함해 637개 종목이 상승하고 있고 505개 종목이 하락하고 있다. 

코스닥은 전일 대비 2.14포인트(0.29%) 오른 744.51을 기록 중이다.",output_2_T_4512880.csv,뉴스,매일경제,100502,20200605,16,28,343
4515044,26343,개인 순매수 `톱5`는 수백만원 황제株…한달간 1.5조 쏟아부어,"新 머니무브 1. 

'현금은 쓰레기다(Cash is Trash).'
세계 최대 헤지펀드 '브리지워터어소시에이츠' 창업자 레이 달리오의 얘기다. 현금보다는 다른 위험자산에 투자해 수익을 올려야 한다는 게 그의 주장이다. 실제로 국내 금융 시장에서는 은행 예금이 주식 시장이나 부동산으로 움직이는 거대한 '머니 무브(돈의 흐름)'가 나타나고 있다. 

KB국민·신한·하나·우리은행 등 4대 시중은행의 정기 예·적금(저축성 예금)은 지난 2월 말 총 545조6000억원에서 4월 말 551조9000억원으로 꾸준히 증가했다. 지난해부터 초저금리 시대에 돌입했지만 고수익을 보장하는 곳이 없어 막대한 자금이 은행에 머무른 것이다. 

그러나 지난달부터 연 1% 이자도 주기 힘든 제로금리 시대가 본격화하자 돈은 저축성 예금에서 빠르게 빠져나가기 시작했다. 지난달 4대 은행의 저축성 예금 잔액은 전달보다 7조5000억원 줄었다. 예금 수익률이 계속 떨어지면서 예·적금을 중도에 해지하는 사례도 나타나고 있다. 특히 만기가 됐더라도 다른 저축성 예금에 넣기보다는 주식 시장으로 '머니 무브'가 이뤄지고 있다. 

한국거래소에 따르면 코로나19 사태로 인한 글로벌 경기 위축 우려에 코스피는 지난 3월 19일 1457.64까지 떨어졌다. 이후 4월 말 1947.56로 한 달여 만에 33.6% 상승했다. 이 같은 수익률에 놀란 개인투자자들이 지난달부터 주식 시장 진입에 속도를 내고 있는 것이다. 특히 주식은 주가 상승 차익에다 배당이라는 '보너스'가 있는 것도 장점이다. 코스피 배당수익률(주당 배당금을 주가로 나눈 비율)은 올해 2.51%로 은행 이자보다 2배 이상 높다. 

이효석 SK증권 자산전략팀장은 ""폭발적인 유동성 증가 때문에 투자자들은 이제 현금을 버리고 무엇이라도 사려는 '숏캐시' 단계에 왔다고 할 수 있다""고 말했다. 

이에 따라 지난달 고객 예탁금은 전달보다 1조1000억원 늘어 43조8000억원까지 증가했다. 작년 말(27조3000억원)과 비교하면 60.4% 늘어난 숫자다. 주식 거래대금 역시 5월 평균 20조원에 달한다. 작년 12월 일평균 거래대금이 10조원 수준인 것을 감안하면 2배 급증했다. 

막대한 자금은 주로 비싼 주식에 몰렸다. 액면가 5000원 기준으로 1주당 100만원이 넘는 '황제주' 톱5(네이버·카카오·SK·아모레퍼시픽·삼성물산)에 지난 5월 1일 이후 이달 5일까지 1조5077억원의 개인 순매수세가 쏠린 것이다. 이들 주식의 주가수익비율(PER)은 삼성물산(19.1배)을 제외하면 모두 60배가 넘는 고평가된 주식이다. 코스피 평균 PER가 12배인 점을 감안해도 마찬가지다. PER는 주가를 1주당 순이익으로 나눈 값이다. 

오현석 삼성증권 리서치센터장은 ""저금리·저성장 상황에서는 성장에 대한 기대가 있는 곳에 돈이 집중되게 마련""이라며 ""성장이 기대되는 이유로 훌쩍 오른 주도주들에 관심이 몰리면서 개인들의 이들 주식 매수는 더 강해지고 있다""고 설명했다. 

신고가를 기록한 종목 따라잡기도 성행하고 있다. 코스피 시가총액 상위 종목 가운데 지난달에 52주 신고가를 기록한 주식은 네이버 삼성SDI 카카오 LG생활건강 엔씨소프트 오리온 CJ제일제당 유한양행 GS리테일 SKC 등 10개 종목이다. 개인은 이들 10개 종목이 각각 최고가를 찍은 날로부터 이달 5일까지 1조3600억원어치를 순매수하는 과감함을 보였다. 

같은 흐름은 부동산 시장에서도 이어지고 있다. 돈이 고가 주택으로만 쏠리면서 상대적으로 비싼 집과 저렴한 집 간 가격 격차가 10년여 만에 최대로 벌어진 것이다. 국민은행 월간 주택가격 동향에 따르면 전국 가격 상위 아파트 20%의 평균 가격(8억원)을 하위 20%(1억1000만원)로 나눈 값은 7.3배로, 2010년 8월 이후 가장 높았다. 

지난달 서울 아파트 평균 매매가격은 9억1530만원으로 작년 5월(8억1139만원)보다 1억391만원(12.8%) 상승했다. 1년 새 강남구 매매가격은 전용면적 84㎡ 아파트를 기준으로 14억7689만원에서 16억7572만원으로 1억9883만원(13.5%) 뛰었다.",output_2_T_4515044.csv,뉴스,매일경제,100509,20200608,12,35,419
4515046,26342,인플레 헤지에 `딱`…금·비트코인도 쓸어담는다,"新 머니무브 1. 

최근의 '머니 무브'는 투자의 기존 원칙을 흔들고 있다. 리스크를 관리하기 위해 일정량의 현금을 확보하라는 원칙이 사라지고 있는 것이다. 펀드나 증권사 랩을 운용할 때도 환매 요구나 추가 투자 기회에 대응하기 위해서 일정량의 현금을 보유하는 경우가 많다. 그러나 넘치는 유동성으로 현금 보유의 기회비용이 오히려 높아지면서 투자자들은 현금 대체 수단을 찾고 있다. 

'투자의 귀재' 워런 버핏 버크셔해서웨이 회장의 현금 보유 전략은 단기적으로 큰 손해로 이어지기도 했다. 버핏은 큰 위기를 예상해 코로나19 이전부터 1280억달러의 현금을 보유하고 있었지만 추가 현금 확보에 나섰다. 그러나 최근 미국 증시가 'V자'형으로 반등하면서 결과적으로 막대한 수익을 포기한 셈이 됐다. 

미국 연방준비제도(Fed·연준)가 엄청난 유동성을 공급하며 현금 가치가 크게 떨어지자 반대급부로 많이 오른 실물자산은 금이다. 금융 시장에서 위기감이 어느 정도 해소됐지만 안전자산보다는 인플레이션 헤지 수단으로서 매력이 부각되고 있다. 금값은 최근 1년간 29% 올랐다. KRX 금시장에서도 지난해 일평균 거래량이 43.5㎏이었는데 최근 88.5㎏으로 두 배 가까이 늘었다. 

유동원 유안타증권 글로벌인베스트먼트본부장은 ""운용하는 랩에 일정 비율의 유동성이 필요하지만 꼭 현금으로 마련할 필요는 없다고 본다""며 ""계속 가치가 떨어지는 현금보다 금이 유망한 자산이라고 생각한다""고 말했다. 

비트코인 역시 인플레이션 헤지 수단으로 부각되고 있다. 현금은 큰 위기만 오면 막대한 양이 공급되는 반면 비트코인은 발행 총량이 제한돼 있어 희소가치가 높다는 분석이다. 비트코인 가격은 지난 3월 9일 5392달러로 연 저점을 찍은 뒤 지난 5일(현지시간) 9696달러까지 올라왔다. 석 달 새 81% 상승한 것이다.",output_2_T_4515046.csv,뉴스,매일경제,100509,20200608,6,17,203
4515318,26338,"아이티센, 쌍용정보통신 인수 완료…그룹 시너지 효과 통한 성장동력 확보","아이티센은 국방·스포츠·네트워크 통합 IT서비스 기업 쌍용정보통신 인수를 완료했다고 8일 밝혔다. 

아이티센은 쌍용정보통신의 지분 40%에 대한 대금 262억원을 완납하고 인수를 마무리했다. 아이티센은 지난 2월 쌍용정보통신 인수를 공식 발표한 뒤 인수 절차를 진행해왔다. 이번 지분 인수로 쌍용정보통신은 아이티센 계열사로 편입됐다. 

쌍용정보통신은 국방, 스포츠, NI 분야에서 독보적인 기술력과 다수의 해외사업 레퍼런스를 가진 회사다. 평창 동계올림픽, 세계 군인체육대회 등 각종 대회의 정보시스템 구축·운영으로 검증된 글로벌 스포츠 IT솔루션과 운영능력을 보유하고 있으며, 국방사업에서 독보적인 전문성과 기술력, 수행능력을 인정받았다. 2019년에 통합운영한 EBS패밀리사이트 사업도 연속으로 수주에 성공했다. 코로나19로 언택트와 원격 교육 등 정보통신기술(ICT)을 활용한 '디지털 뉴딜'이 언급되며 쌍용정보통신도 더욱 주목받고 있다. 

강진모 아이티센그룹 회장은 ""이번 인수로 솔루션부터 통합서비스까지 이르는 IT서비스 벨류체인의 수직계열화 및 공공부터 금융, 국방, 제조, 서비스, 유통시장까지 아우르는 IT서비스시장 수평계열화를 완성하게 됐다""며 ""이를 바탕으로 회사는 신규시장 진출 및 각종 IT사업이 가능하게 됐으며 인공지능(AI)과 빅데이터, 바이오인증 등 각종 신기술을 보유한 계열사들과의 협업 및 시너지를 통해 다양한 플랫폼 서비스를 선보일 계획""이라고 말했다.",output_2_T_4515318.csv,뉴스,매일경제,100503,20200608,4,9,144
4515320,26336,"[Hot-Line] ""삼성SDI, 전기차 배터리 실적 성장 가속 구간 진입""…목표가↑","NH투자증권은 8일 삼성SDI에 대해 전기차 배터리 부문의 성장 잠재력이 시간이 지날수록 커지고 있다며 목표주가를 기존 33만원에서 45만원으로 올렸다. 투자의견은 '매수'를 유지했다. 

고정우 연구원은 ""최근 전기차 시장의 성장 전망 포인트는 크게 세 가지""라며 각국 정부의 전기차 성장 지원 정책 강화 주요 자동차 업체들의 전기차 전용 생산 플랫폼 개발·가동 본격화 전기차용 전지 생산능력 증가 및 기술 개선의 진행 등을 꼽았다. 

그러면서 ""삼성SDI의 전기차용 전지 사업 매출 비중은 30%를 초과하며 전기차용 전지의 시장 지배력 강화에 자원을 집중적으로 투입하는 등 성장 동력도 이 영역에서 탐색 중""이라고 설명했다. 

NH투자증권은 삼성SDI가 전기차용 전지 사업의 매출 비중을 올해 33%, 내년 36%, 오는 2022년 42%로 확대할 것으로 전망했다. 이에 따른 영업이익 전망치는 올해 328억원 적자에서 내년과 오는 2022년에는 각각 2491억원과 4124억원의 흑자를 기록할 것으로 예상했다. 

고 연구언은 ""삼성SDI의 전기차 배터리 실적은 올해 하반기를 기점으로 이익 발생 구간에 진입할 것""이라며 ""향후 2차전지 원가 요인은 긍정적으로 전개될 전망으로 매출 성장에 따른 레버리지 효과가 크게 나타날 가능성이 있다""고 말했다.",output_2_T_4515320.csv,뉴스,매일경제,100503,20200608,5,7,148
4515447,26320,"[특징주] 이지바이오, 코스닥 분할상장 후 이틀 연속 上","이지바이오가 (前 이지홀딩스 소속)가 이지홀딩스로부터 분할 후 이틀 연속 상한가를 기록하고 있다. 

8일 오전 9시 20분 현재 이지바이오는 가격제한폭(29.93%)까지 치솟은 1만 9750원에 머물고 있다. 회사는 지난 5일 코스닥 상장이후 1만5200원으로 상한가를 기록한 데 이어 이틀 연속 강세를 이어가고 있다. 같은 시간 이지홀딩스는 18.30%(1010원) 오른 6530원에 거래 중이다. 

이지바이오는 앞서 지난 5월 1일자로 이지홀딩스를 존속회사로, 이지바이오를 신설회사로 하는 인적분할을 실시했다. 이지바이오는 기존 이지바이오에서 자돈사료와 사료첨가제 사업 부문을 인적분할해 신설한 법인이다. 분할 신설된 이지바이오는 지난 5일 코스닥 시장에 상장했다.",output_2_T_4515447.csv,뉴스,매일경제,100509,20200608,3,7,77
4951452,14130,"`비둘기 파월`에 韓증시 상승…""이익률 높은 성장株 주목을""","제롬 파월 미국 연방준비제도(Fed·연준) 의장의 `비둘기파` 발언에 한국 증시가 상승했다. 파월 의장은 지난 잭슨홀 미팅에서 연내 테이퍼링(유동성 공급 축소)을 시행하겠지만 이것이 금리 인상과는 거리가 멀다고 밝혔다. 

30일 한국거래소에 따르면 이날 코스피는 전 거래일 대비 0.33% 오른 3144.19에 거래를 마쳤다. 특히 네이버(1.9%)·카카오(1%) 등 성장주가 강세를 보였다. 코스닥도 전 거래일 대비 0.81% 상승한 1031.84에 장을 마감했다. 기관이 홀로 매수세를 보이며 코스피를 끌어올렸다. 기관은 이날 유가증권시장에서 2526억원어치를 순매수했다. 개인과 외국인은 각각 577억원, 2366억원어치를 순매도했다. 파월 의장의 비둘기파 발언에도 외국인 매도세가 이어졌다. 외국인은 이달 들어 유가증권시장에서 7조3635억원어치를 팔아치웠다. 

이날 코스피가 반등했지만 연말까지 박스권 장세가 이어질 것이란 전망이 나온다. 테이퍼링 내용과 관련해 오는 9월 연방공개시장위원회(FOMC)를 확인해봐야 한다는 설명이다. 

이런 가운데 9월부터는 이익률이 높은 성장주에 주목해야 한다는 분석이 제기됐다. 하나금융투자에 따르면 2014년 테이퍼링이 시행됐을 당시 코스피 성장주였던 화장품, 호텔, 레저 업종 주가가 상승했다. 

성장주 중에서도 자기자본이익률(ROE)이 꾸준히 올라오는 `고퀄리티` 종목에 주목해야 한다는 설명이다. 특히 과거 총자산순이익률(ROA)이 상승하면서 ROE가 올라온 기업들 수익률이 양호했다. ROA는 기업이 부채를 포함한 총자산에서 얼마만큼 순이익을 올렸는지를 나타낸다. 3분기 ROA 상승을 바탕으로 ROE가 올라올 것으로 기대되는 종목에는 삼성전자, SK하이닉스 등 반도체주가 포함된다. 현대차, 현대모비스 등 자동차주와 SK이노베이션, 엘앤에프 등 2차전지주도 여기에 해당된다.",output_2_T_4951452.csv,뉴스,매일경제,100509,20210831,5,19,179
4951962,14123,"이달 7조원 판 외국인, 성장주는 싹쓸이했네","이달 유가증권시장에서 7조원 넘게 팔아치운 외국인이 성장주를 담은 것으로 나타났다. 2차전지와 인터넷, 바이오 업종을 집중 매수했다. 

31일 한국거래소에 따르면 이달 들어 30일까지 외국인은 유가증권시장에서 삼성SDI를 가장 많이 사들였다. 이 기간 외국인은 삼성SDI를 6838억원어치 순매수했다. 이 뒤를 카카오뱅크와 셀트리온, SK아이이테크놀로지가 이었다. 대표 인터넷주인 네이버와 카카오도 이달 외국인 순매수 상위권에 이름을 올렸다. 

이진우 메리츠증권 투자전략팀장은 ""대안론적인 관점에서 외국인이 성장주를 매수한 듯하다""며 ""지금은 경기와 무관하게 자체 산업이 성장하는 업종이 선호될 수밖에 없는 환경이기 때문""이라고 말했다. 

전문가들은 경기에 대한 우려감이 해소되기 전까지는 성장주가 강세를 보일 수 있다고 진단했다. 이 팀장은 ""경기 혹은 델타 변이 바이러스에 대한 우려가 잠재워지기 전까지는 2차전지·인터넷과 같은 업종의 상대적인 강세가 이어질 것""이라고 전망했다. 김대준 한국투자증권 투자전략팀장도 ""계속해서 주목할 업종은 바이오, 2차전지, 인터넷 등이 포함된 성장주""라며 ""국내외 전반에서 금리 상승세가 확인되나 올해 3월 수준을 회복할 정도로 강하지는 않기 때문에 경기순환주에 대한 투자는 지양할 필요가 있다""고 조언했다. 

이달 한차례 급등했던 2차전지주는 하반기까지 긍정적인 주가 흐름이 이어질 것으로 관측된다. 유럽의 전기차 수요가 꾸준히 확대되면서다. 그동안 성장주 내에서 상대적으로 부진했던 바이오주도 연말까지 우호적인 투자심리가 지속될 것이란 전망이 나온다. 

과거 테이퍼링이 시행된 구간에서도 금리는 오히려 하락하고 성장주가 양호한 흐름을 보였다. 삼성증권에 따르면 지난 2014년 1~10월 동안 성장주 스타일은 2.5% 하락했다. 가치주 스타일이 같은 기간 5.2% 하락한 데 비하면 선방한 것이다.",output_2_T_4951962.csv,뉴스,매일경제,100502,20210831,6,16,195
4952011,14122,"""우린 배터리 분사 안한다""…삼성SDI, LG화학 제치고 시총 6위 올라섰다","삼성SDI가 GM 전기차 리콜 이슈로 최근 주가가 급락한 LG화학의 시가총액을 추월했다. 

31일 오후 12시 40분 현재 삼성SDI는 전일 대비 2만2000원(2.88%) 오른 78만5000원에 거래되고 있다. 

같은 시간 LG화학은 1.69% 약세다. 

삼성SDI의 시가총액은 53조9802억원으로, LG화학(53조4384억원)을 제치고 시총 6위 자리를 꿰찼다. 

이달 초까지만 해도 LG화학과 삼성SDI는 적지 않은 격차를 보이고 있다. 이달 초 LG화학은 시총 60조9918억원으로 시총 5위였고, 삼성SDI는 51조3671억원으로 7위였다. 이달 초 대비로 삼성SDI 주가가 5.53% 오르는 동안 LG화학 주가는 10.57% 하락하면서 10조원에 달하던 격차가 역전됐다. 특히 삼성SDI는 이달 들어 외국인 투자자들이 6838억원을 순매수하면서 주가를 견인하고 있다. 이 기간 외국인 순매수 1위의 종목이다. 

LG화학은 최근 GM 전기차 리콜 이슈로 직격탄을 맞았다. 지난 20일 GM은 쉐보레 볼트 전기차(EV) 7만2000대에 대한 추가 리콜을 결정했다. 배터리 모듈 교체 비용은 10억달러로 추산되는데 GM은 이 리콜 비용을 LG측에 요구할 계획이라고 알려졌다. 이 소식에 지난 20일 89만8000원이던 LG화학의 주가가 현재 80만원선을 밑돌고 있다. 21일 하루 동안에만 주가가 11% 급락하기도 했다. 

전유진 하이투자증권 연구원은 ""단기간에 신뢰도 회복 가능 여부가 고민""이라며 ""최근 몇 달새 발생한 화재사고에 탑재된 배터리는 중국, 오창, 폴란드에서 각각 생산된 것으로 파악되는데 전 공장에서 문제 제품이 생산된 만큼 귀책부담 증가가 예상되고, 더 근본적으로는 LG화학의 생산기술과 공정에 대한 신뢰도 하락도 불가피해졌다""고 말했다.",output_2_T_4952011.csv,뉴스,매일경제,100509,20210831,7,15,184
